datetime,x,y,z,gyrx,gyry,gyrz,magx,magy,magz,annotation,a,b
111.7,0.929199219,0.109863281,0.270751953,0.0,5.706787109,14.96887207,-3.298656899,-32.98656899,-79.46764347,0,,
111.7,0.976806641,0.075927734,0.340332031,0.0,-0.335693359,4.455566406,-3.298656899,-32.98656899,-79.46764347,0,,
111.7,0.976074219,0.104248047,0.348144531,0.0,-3.860473633,-6.805419922,-3.298656899,-32.98656899,-79.46764347,0,,
111.7,0.9140625,0.219970703,0.16015625,0.0,-8.377075195,-7.888793945,-3.298656899,-32.98656899,-79.46764347,0,,
111.7,0.899902344,0.240722656,0.192382813,0.0,-9.704589844,-4.257202148,-3.298656899,-32.98656899,-79.46764347,0,,
111.7,0.8671875,0.206542969,0.250244141,0.0,-10.07080078,-7.446289063,-3.298656899,-32.98656899,-79.46764347,0,,
111.8,0.804443359,0.107177734,0.209472656,0.0,-14.80102539,-8.941650391,-3.298656899,-32.98656899,-79.46764347,0,,
111.8,0.850830078,0.022705078,0.211669922,0.0,-20.7824707,-1.449584961,-3.298656899,-32.98656899,-79.46764347,0,,
111.8,0.905761719,0.001464844,0.294433594,0.0,-19.07348633,0.457763672,-3.298656899,-32.98656899,-79.46764347,0,,
111.8,0.935791016,-0.035644531,0.321777344,0.0,-20.33996582,0.045776367,-3.298656899,-32.98656899,-79.46764347,0,,
111.8,0.98828125,-0.091064453,0.250244141,0.0,-17.70019531,18.23425293,-3.298656899,-32.98656899,-79.46764347,0,,
111.8,1.210205078,-0.082763672,0.305664063,0.0,-0.793457031,36.52954102,-3.298656899,-32.98656899,-79.46764347,0,,
111.8,1.326904297,-0.127197266,0.463378906,0.0,11.62719727,35.75134277,-3.298656899,-32.98656899,-79.46764347,0,,
111.9,1.337646484,-0.122558594,0.535644531,0.0,18.81408691,27.43530273,-3.298656899,-32.98656899,-79.46764347,0,,
111.9,1.214355469,-0.041503906,0.551025391,0.0,26.21459961,1.29699707,-3.298656899,-32.98656899,-79.46764347,0,,
111.9,1.115234375,0.088378906,0.505615234,0.0,27.29797363,-16.89147949,-2.998778999,-31.18730159,-80.96703297,0,,
111.9,1.027832031,0.239013672,0.411621094,0.0,25.87890625,-35.58349609,-2.998778999,-31.18730159,-80.96703297,0,,
111.9,0.904052734,0.502685547,0.235839844,0.0,18.70727539,-49.49951172,-2.998778999,-31.18730159,-80.96703297,0,,
111.9,0.792236328,0.606201172,0.089111328,0.0,5.981445313,-64.453125,-2.998778999,-31.18730159,-80.96703297,0,,
111.9,0.696044922,0.637939453,-0.013427734,0.0,-1.586914063,-69.88525391,-2.998778999,-31.18730159,-80.96703297,0,,
111.9,0.612792969,0.662597656,-0.078125,0.0,-8.346557617,-66.46728516,-2.998778999,-31.18730159,-80.96703297,0,,
112.0,0.5234375,0.671386719,-0.080322266,0.0,-11.33728027,-58.63952637,-2.998778999,-31.18730159,-80.96703297,0,,
112.0,0.538330078,0.644042969,0.017822266,0.0,-21.05712891,-39.26086426,-2.998778999,-31.18730159,-80.96703297,0,,
112.0,0.590820313,0.613525391,0.063476563,0.0,-25.84838867,-29.87670898,-2.998778999,-31.18730159,-80.96703297,0,,
112.0,0.641601563,0.578125,0.107177734,0.0,-31.03637695,-22.41516113,-6.447374847,-31.63711844,-79.01782662,0,,
112.0,0.707275391,0.53125,0.149414063,0.0,-37.06359863,-8.026123047,-6.447374847,-31.63711844,-79.01782662,0,,
112.0,0.912841797,0.393554688,0.237060547,0.0,-32.66906738,9.59777832,-6.447374847,-31.63711844,-79.01782662,0,,
112.0,1.050048828,0.239746094,0.33203125,0.0,-24.49035645,11.70349121,-6.447374847,-31.63711844,-79.01782662,0,,
112.1,1.111572266,0.159179688,0.400878906,0.0,-16.22009277,8.972167969,-6.447374847,-31.63711844,-79.01782662,0,,
112.1,1.153320313,0.110839844,0.426269531,0.0,-13.48876953,-2.578735352,-6.447374847,-31.63711844,-79.01782662,0,,
112.1,1.183837891,0.123779297,0.366943359,0.0,-16.25061035,-11.8560791,-6.447374847,-31.63711844,-79.01782662,0,,
112.1,1.156005859,0.229736328,0.202636719,0.0,-16.63208008,-21.2097168,-6.447374847,-31.63711844,-79.01782662,0,,
112.1,1.149658203,0.273925781,0.190673828,0.0,-10.48278809,-20.75195313,-6.447374847,-31.63711844,-79.01782662,0,,
112.1,1.134277344,0.301269531,0.216064453,0.0,-1.068115234,-20.03479004,-6.147496947,-32.23687424,-82.61636142,0,,
112.1,1.043457031,0.302490234,0.181640625,0.0,1.907348633,-17.59338379,-6.147496947,-32.23687424,-82.61636142,0,,
112.1,0.987060547,0.279785156,0.118164063,0.0,4.043579102,-10.19287109,-6.147496947,-32.23687424,-82.61636142,0,,
112.2,0.860351563,0.240722656,0.087402344,0.0,7.171630859,2.212524414,-6.147496947,-32.23687424,-82.61636142,0,,
112.2,0.820800781,0.230712891,0.157226563,0.0,3.952026367,5.783081055,-6.147496947,-32.23687424,-82.61636142,0,,
112.2,0.794189453,0.225341797,0.265625,0.0,2.227783203,7.141113281,-6.147496947,-32.23687424,-82.61636142,0,,
112.2,0.764892578,0.229003906,0.276367188,0.0,-0.534057617,5.706787109,-6.147496947,-32.23687424,-82.61636142,0,,
112.2,0.766113281,0.244873047,0.275390625,0.0,-5.172729492,3.234863281,-6.147496947,-32.23687424,-82.61636142,0,,
112.2,0.883300781,0.322021484,0.276611328,0.0,-6.866455078,2.807617188,-6.147496947,-32.23687424,-82.61636142,0,,
112.2,0.937255859,0.369140625,0.234619141,0.0,-11.23046875,4.653930664,-6.147496947,-32.23687424,-82.61636142,0,,
112.3,1.003417969,0.342041016,0.150878906,0.0,-12.46643066,7.034301758,-6.147496947,-31.63711844,-81.41684982,0,,
112.3,1.021484375,0.261230469,0.1484375,0.0,-5.462646484,11.68823242,-6.147496947,-31.63711844,-81.41684982,0,,
112.3,0.924316406,0.137695313,0.231933594,0.0,4.135131836,8.255004883,-6.147496947,-31.63711844,-81.41684982,0,,
112.3,0.892333984,0.138183594,0.302734375,0.0,-9.902954102,-11.03210449,-6.147496947,-31.63711844,-81.41684982,0,,
112.3,0.937744141,0.207275391,0.318359375,0.0,-16.63208008,-18.92089844,-6.147496947,-31.63711844,-81.41684982,0,,
112.3,0.991943359,0.354736328,0.276367188,0.0,-12.51220703,-20.73669434,-6.147496947,-31.63711844,-81.41684982,0,,
112.3,1.009033203,0.41796875,0.208740234,0.0,-9.918212891,-18.26477051,-6.147496947,-31.63711844,-81.41684982,0,,
112.3,1.038330078,0.442382813,0.156738281,0.0,-4.333496094,-9.399414063,-6.147496947,-31.63711844,-81.41684982,0,,
112.4,1.052490234,0.405517578,0.134277344,0.0,2.883911133,-2.212524414,-6.147496947,-31.63711844,-81.41684982,0,,
112.4,1.004150391,0.250488281,0.176025391,0.0,11.53564453,9.399414063,-6.147496947,-32.53675214,-81.71672772,0,,
112.4,0.971679688,0.172119141,0.210205078,0.0,12.08496094,11.88659668,-6.147496947,-32.53675214,-81.71672772,0,,
112.4,0.907470703,0.11328125,0.255126953,0.0,9.124755859,8.163452148,-6.147496947,-32.53675214,-81.71672772,0,,
112.4,0.862548828,0.099609375,0.247070313,0.0,4.302978516,2.334594727,-6.147496947,-32.53675214,-81.71672772,0,,
112.4,0.864746094,0.114013672,0.247558594,0.0,-0.946044922,-1.571655273,-6.147496947,-32.53675214,-81.71672772,0,,
112.4,0.900878906,0.176269531,0.242675781,0.0,-0.717163086,-2.944946289,-6.147496947,-32.53675214,-81.71672772,0,,
112.5,0.970458984,0.259765625,0.225830078,0.0,-1.510620117,-4.119873047,-6.147496947,-32.53675214,-81.71672772,0,,
112.5,1.014160156,0.295898438,0.238525391,0.0,0.427246094,-3.494262695,-6.147496947,-32.53675214,-81.71672772,0,,
112.5,1.020019531,0.307617188,0.242919922,0.0,3.189086914,-2.807617188,-6.147496947,-32.53675214,-81.71672772,0,,
112.5,0.973632813,0.304931641,0.217285156,0.0,1.373291016,-6.66809082,-6.147496947,-32.53675214,-81.71672772,0,,
112.5,0.818115234,0.245117188,0.098632813,0.0,-4.07409668,-7.934570313,-5.547741148,-31.93699634,-82.61636142,0,,
112.5,0.808349609,0.241455078,0.130126953,0.0,-6.546020508,-6.164550781,-5.547741148,-31.93699634,-82.61636142,0,,
112.5,0.788574219,0.219482422,0.167236328,0.0,-11.50512695,-3.90625,-5.547741148,-31.93699634,-82.61636142,0,,
112.5,0.916748047,0.222900391,0.227294922,0.0,-11.13891602,5.142211914,-5.547741148,-31.93699634,-82.61636142,0,,
112.6,1.113037109,0.328369141,0.452636719,0.0,-0.396728516,6.530761719,-5.547741148,-31.93699634,-82.61636142,1,,
112.6,1.175292969,0.370117188,0.487792969,0.0,4.364013672,2.914428711,-5.547741148,-31.93699634,-82.61636142,0,,
112.6,1.138916016,0.349365234,0.196777344,0.0,3.372192383,8.422851563,-5.547741148,-31.93699634,-82.61636142,0,,
112.6,1.095703125,0.336914063,0.028564453,0.0,5.035400391,10.75744629,-5.547741148,-31.93699634,-82.61636142,0,,
112.6,0.833007813,0.224609375,0.001953125,0.0,-1.953125,-8.758544922,-5.847619048,-31.93699634,-83.21611722,0,,
112.6,0.793457031,0.177001953,0.126708984,0.0,-5.874633789,-6.607055664,-5.847619048,-31.93699634,-83.21611722,0,,
112.6,0.859619141,0.158935547,0.300292969,0.0,0.16784668,6.34765625,-5.847619048,-31.93699634,-83.21611722,0,,
112.7,0.911132813,0.162597656,0.356445313,0.0,3.570556641,10.3302002,-5.847619048,-31.93699634,-83.21611722,0,,
112.7,0.963867188,0.186035156,0.361572266,0.0,3.494262695,9.582519531,-5.847619048,-31.93699634,-83.21611722,0,,
112.7,1.015869141,0.196533203,0.280761719,0.0,5.081176758,10.19287109,-5.847619048,-31.93699634,-83.21611722,0,,
112.7,0.971191406,0.153320313,0.224121094,0.0,14.32800293,16.84570313,-5.847619048,-31.93699634,-83.21611722,0,,
112.7,0.887695313,0.116943359,0.199951172,0.0,12.45117188,16.23535156,-5.847619048,-31.93699634,-83.21611722,0,,
112.7,0.854980469,0.078125,0.193603516,0.0,3.73840332,16.69311523,-5.847619048,-31.93699634,-83.21611722,0,,
112.7,0.929931641,0.094482422,0.286376953,0.0,2.27355957,14.93835449,-5.847619048,-31.93699634,-83.21611722,0,,
112.7,1.032958984,0.136962891,0.328125,0.0,5.279541016,12.51220703,-4.048351648,-31.33724054,-83.81587302,0,,
112.8,1.088623047,0.191650391,0.213867188,0.0,5.981445313,14.63317871,-4.048351648,-31.33724054,-83.81587302,0,,
112.8,1.092529297,0.19140625,0.192382813,0.0,6.729125977,13.70239258,-4.048351648,-31.33724054,-83.81587302,0,,
112.8,1.05859375,0.18359375,0.266113281,0.0,15.82336426,8.911132813,-4.048351648,-31.33724054,-83.81587302,0,,
112.8,0.809814453,0.134765625,0.187011719,0.0,14.17541504,5.218505859,-4.048351648,-31.33724054,-83.81587302,0,,
112.8,0.699462891,0.151367188,0.006347656,0.0,-1.541137695,23.0255127,-4.048351648,-31.33724054,-83.81587302,0,,
112.8,0.775634766,0.154052734,0.126953125,0.0,-2.105712891,25.05493164,-4.048351648,-31.33724054,-83.81587302,0,,
112.8,0.849609375,0.131347656,0.303222656,0.0,-4.043579102,23.81896973,-4.048351648,-31.33724054,-83.81587302,0,,
112.9,0.824707031,0.194580078,0.234619141,0.0,-10.34545898,29.06799316,-4.048351648,-31.33724054,-83.81587302,0,,
112.9,0.878662109,0.272949219,-0.052246094,0.0,-14.26696777,23.01025391,-4.048351648,-31.33724054,-83.81587302,0,,
112.9,1.067871094,0.635009766,0.024658203,0.0,11.27624512,25.90942383,-4.048351648,-31.33724054,-83.81587302,0,,
112.9,1.182128906,0.876708984,0.219726563,0.0,31.08215332,28.90014648,-4.048351648,-31.33724054,-83.81587302,0,,
112.9,1.065673828,0.837890625,0.600830078,0.0,52.1697998,-4.104614258,-4.048351648,-31.33724054,-83.81587302,0,,
112.9,0.977539063,0.573974609,0.747558594,0.0,77.77404785,-23.83422852,-4.048351648,-31.33724054,-83.81587302,0,,
112.9,0.827392578,-0.028808594,0.791015625,0.0,115.7836914,-28.90014648,-4.048351648,-31.33724054,-83.81587302,0,,
112.9,0.863037109,-0.180419922,0.783203125,0.0,114.7460938,-27.49633789,-4.048351648,-31.33724054,-83.81587302,0,,
113.0,0.964355469,-0.166015625,0.729248047,0.0,122.0092773,-8.560180664,-4.048351648,-31.33724054,-83.81587302,0,,
113.0,1.402587891,0.036376953,0.323486328,0.0,123.5046387,10.65063477,-4.048351648,-31.33724054,-83.81587302,0,,
113.0,2.199462891,-0.012207031,-0.231201172,0.0,90.02685547,23.33068848,0.2998779,-29.98778999,-82.16654457,0,,
113.0,2.253173828,-0.307373047,-0.191894531,0.0,64.39208984,23.42224121,0.2998779,-29.98778999,-82.16654457,0,,
113.0,1.934570313,-0.705566406,0.052490234,0.0,59.08203125,24.01733398,0.2998779,-29.98778999,-82.16654457,0,,
113.0,1.198242188,-1.100830078,0.551757813,0.0,79.22363281,10.14709473,0.2998779,-29.98778999,-82.16654457,0,,
113.0,0.84375,-1.072998047,0.669921875,0.0,82.12280273,7.965087891,0.2998779,-29.98778999,-82.16654457,0,,
113.1,0.512207031,-0.750488281,0.319824219,3.90625,43.3807373,-6.774902344,0.2998779,-29.98778999,-82.16654457,0,,
113.1,0.291259766,-0.417724609,0.188232422,0.0,4.592895508,-9.506225586,0.2998779,-29.98778999,-82.16654457,0,,
113.1,0.203369141,-0.020996094,0.033691406,0.0,-9.872436523,15.28930664,0.2998779,-29.98778999,-82.16654457,0,,
113.1,0.165283203,0.027587891,0.072021484,0.0,22.17102051,16.05224609,0.2998779,-29.98778999,-82.16654457,0,,
113.1,-0.008789063,0.106201172,0.353759766,0.0,14.41955566,19.74487305,0.2998779,-29.98778999,-82.16654457,0,,
113.1,0.021240234,0.166503906,0.572021484,0.0,-54.18395996,30.96008301,1.1995116,-30.88742369,-80.96703297,0,,
113.1,0.219726563,0.035888672,0.657714844,0.0,-87.24975586,27.84729004,1.1995116,-30.88742369,-80.96703297,0,,
113.1,0.351074219,-0.143066406,0.483642578,0.0,-86.95983887,18.73779297,1.1995116,-30.88742369,-80.96703297,0,,
113.2,0.559570313,-0.148681641,0.425048828,0.0,-90.37780762,4.089355469,1.1995116,-30.88742369,-80.96703297,0,,
113.2,0.863525391,0.225585938,0.503417969,0.0,-95.50476074,4.104614258,1.1995116,-30.88742369,-80.96703297,0,,
113.2,1.11328125,0.485595703,0.454345703,0.0,-83.89282227,8.270263672,1.1995116,-30.88742369,-80.96703297,0,,
113.2,1.299072266,0.659667969,0.429199219,0.0,-58.99047852,10.62011719,1.1995116,-30.88742369,-80.96703297,0,,
113.2,1.462890625,0.632324219,0.40234375,0.0,-49.9420166,7.568359375,1.1995116,-30.88742369,-80.96703297,0,,
113.2,1.479003906,0.462646484,0.338867188,0.0,-47.80578613,-1.098632813,1.1995116,-30.88742369,-80.96703297,0,,
113.2,1.420654297,0.173583984,0.230224609,0.0,-44.12841797,-9.231567383,1.04957265,-30.43760684,-84.41562882,0,,
113.3,1.283691406,0.136230469,0.217529297,0.0,-32.47070313,-0.717163086,1.04957265,-30.43760684,-84.41562882,0,,
113.3,1.16796875,0.151123047,0.232177734,0.0,-24.85656738,5.783081055,1.04957265,-30.43760684,-84.41562882,0,,
113.3,1.053466797,0.153076172,0.252197266,0.0,-19.22607422,8.209228516,1.04957265,-30.43760684,-84.41562882,0,,
113.3,0.864746094,0.110839844,0.201416016,0.0,-14.77050781,4.135131836,1.04957265,-30.43760684,-84.41562882,0,,
113.3,0.774658203,0.093261719,0.149902344,0.0,-11.48986816,-0.442504883,1.04957265,-30.43760684,-84.41562882,0,,
113.3,0.680419922,0.09765625,0.138427734,0.0,-12.75634766,-5.310058594,1.04957265,-30.43760684,-84.41562882,0,,
113.3,0.587158203,0.145996094,0.14453125,0.0,-23.39172363,-5.905151367,1.04957265,-30.43760684,-84.41562882,0,,
113.3,0.642089844,0.218261719,0.251220703,0.0,-20.18737793,1.647949219,1.04957265,-30.43760684,-84.41562882,0,,
113.4,0.751953125,0.282958984,0.400634766,0.0,-16.3269043,2.288818359,-0.5997558,-31.48717949,-85.16532357,0,,
113.4,0.841064453,0.297119141,0.423095703,0.0,-16.37268066,0.289916992,-0.5997558,-31.48717949,-85.16532357,0,,
113.4,0.936523438,0.303466797,0.395751953,0.0,-16.76940918,-6.164550781,-0.5997558,-31.48717949,-85.16532357,0,,
113.4,1.098144531,0.290527344,0.305175781,0.0,-14.99938965,-9.582519531,-0.5997558,-31.48717949,-85.16532357,0,,
113.4,1.1953125,0.295898438,0.274902344,0.0,-13.12255859,-6.881713867,-0.5997558,-31.48717949,-85.16532357,0,,
113.4,1.235595703,0.284423828,0.249267578,0.0,-9.689331055,-3.005981445,-0.5997558,-31.48717949,-85.16532357,0,,
113.9,0.905029297,0.182617188,0.164306641,0.0,15.96069336,24.53613281,-8.696459096,-31.18730159,-76.46886447,0,,
113.9,0.723632813,0.199462891,0.302490234,0.0,8.041381836,24.1394043,-8.696459096,-31.18730159,-76.46886447,0,,
114.0,0.602294922,0.262451172,0.354736328,0.0,2.227783203,23.13232422,-8.696459096,-31.18730159,-76.46886447,0,,
114.0,0.494873047,0.359619141,0.3515625,0.0,-5.035400391,18.76831055,-10.4957265,-29.68791209,-74.36971917,0,,
114.0,0.393310547,0.579345703,0.166015625,0.0,-13.77868652,15.68603516,-10.4957265,-29.68791209,-74.36971917,0,,
114.0,0.482177734,0.642089844,0.002197266,0.0,-21.83532715,21.68273926,-10.4957265,-29.68791209,-74.36971917,0,,
114.0,0.607421875,0.663085938,-0.055419922,0.0,-27.86254883,29.05273438,-10.4957265,-29.68791209,-74.36971917,0,,
114.0,0.767578125,0.686523438,-0.091796875,0.0,-32.6385498,35.96496582,-10.4957265,-29.68791209,-74.36971917,0,,
114.0,1.018066406,0.702880859,-0.034179688,0.0,-35.76660156,39.15405273,-10.4957265,-29.68791209,-74.36971917,0,,
114.1,1.280517578,0.466552734,0.162109375,0.0,-27.58789063,27.28271484,-10.4957265,-29.68791209,-74.36971917,0,,
114.1,0.547607422,0.837890625,0.114990234,0.0,-12.06970215,28.65600586,-10.4957265,-29.68791209,-74.36971917,0,,
114.1,0.623779297,0.981201172,0.130371094,0.0,-11.27624512,36.01074219,-10.4957265,-29.68791209,-74.36971917,0,,
114.1,0.750976563,0.87890625,0.166259766,0.0,-12.32910156,36.88049316,-10.4957265,-29.68791209,-74.36971917,0,,
114.2,1.123779297,0.284912109,0.064453125,0.0,-14.06860352,46.15783691,-10.4957265,-29.68791209,-74.36971917,0,,
114.2,1.225585938,0.011230469,0.226318359,0.0,-5.767822266,44.60144043,-10.4957265,-29.68791209,-74.36971917,0,,
114.2,1.260498047,-0.257568359,0.594726563,0.0,5.630493164,28.36608887,-10.4957265,-29.68791209,-74.36971917,0,,
114.2,1.266357422,-0.278320313,0.605957031,0.0,0.16784668,16.34216309,-10.4957265,-29.68791209,-74.36971917,0,,
114.2,1.240722656,-0.175048828,0.427734375,0.0,-12.32910156,2.960205078,-10.4957265,-29.68791209,-74.36971917,0,,
114.2,1.148193359,0.124023438,0.213134766,0.0,-1.602172852,3.021240234,-3.898412698,-31.78705739,-77.66837607,0,,
114.2,1.091308594,0.177246094,0.249023438,0.0,16.00646973,5.53894043,-3.898412698,-31.78705739,-77.66837607,0,,
114.3,1.052734375,0.185546875,0.344238281,0.0,25.03967285,4.8828125,-3.898412698,-31.78705739,-77.66837607,0,,
114.3,1.038574219,0.187744141,0.392578125,0.0,30.88378906,0.65612793,-3.898412698,-31.78705739,-77.66837607,0,,
114.3,0.963378906,0.140625,0.288818359,0.0,32.57751465,-5.905151367,-3.898412698,-31.78705739,-77.66837607,0,,
116.3,0.886962891,0.047607422,0.184570313,0.0,27.28271484,-7.827758789,-3.898412698,-31.78705739,-77.66837607,0,,
116.3,0.808349609,-0.009765625,0.162109375,0.0,22.7355957,-11.61193848,-3.898412698,-31.78705739,-77.66837607,0,,
116.3,0.678955078,-0.017578125,0.327880859,0.0,14.03808594,-18.31054688,-2.249084249,-29.83785104,-79.61758242,0,,
116.4,0.826416016,0.008300781,0.33984375,0.0,13.01574707,-18.02062988,-2.249084249,-29.83785104,-79.61758242,0,,
116.4,1.233154297,0.046386719,0.194335938,0.0,7.705688477,-14.96887207,-2.249084249,-29.83785104,-79.61758242,0,,
116.4,1.452636719,0.05078125,0.074951172,0.0,3.784179688,-8.285522461,-2.249084249,-29.83785104,-79.61758242,0,,
116.4,1.599365234,-0.021728516,0.031982422,0.0,4.56237793,5.53894043,-2.249084249,-29.83785104,-79.61758242,0,,
116.4,1.485351563,-0.127441406,0.114746094,0.0,12.46643066,15.27404785,-2.249084249,-29.83785104,-79.61758242,0,,
116.4,1.265380859,-0.244384766,0.204833984,0.0,16.70837402,18.73779297,-2.249084249,-29.83785104,-79.61758242,0,,
116.4,0.985107422,-0.391601563,0.229003906,0.0,10.71166992,16.83044434,-2.249084249,-29.83785104,-79.61758242,0,,
116.5,0.966064453,-0.327636719,0.288574219,0.0,8.819580078,4.745483398,-2.249084249,-29.83785104,-79.61758242,0,,
116.5,0.946044922,-0.205078125,0.423828125,0.0,18.64624023,-5.905151367,1.649328449,-29.53797314,-82.01660562,0,,
116.5,0.963134766,-0.020996094,0.575927734,0.0,28.3203125,-14.2364502,1.649328449,-29.53797314,-82.01660562,0,,
116.5,0.825927734,0.433349609,0.386230469,0.0,42.32788086,-73.47106934,1.649328449,-29.53797314,-82.01660562,0,,
116.5,0.700683594,0.455322266,0.312255859,0.0,39.73388672,-67.27600098,1.649328449,-29.53797314,-82.01660562,0,,
116.5,0.61328125,0.555175781,0.313232422,0.0,11.23046875,-48.08044434,1.649328449,-29.53797314,-82.01660562,0,,
116.6,0.56640625,0.613769531,0.350097656,0.0,-8.834838867,-37.55187988,1.649328449,-29.53797314,-82.01660562,0,,
116.6,0.460693359,0.456054688,0.171386719,0.0,-20.21789551,-18.61572266,1.649328449,-29.53797314,-82.01660562,0,,
116.6,0.437255859,0.238769531,0.09375,0.0,-18.81408691,-10.16235352,0.44981685,-31.03736264,-83.51599512,0,,
116.6,0.467773438,-0.002685547,0.011474609,0.0,-19.62280273,5.859375,0.44981685,-31.03736264,-83.51599512,0,,
116.6,0.587646484,-0.278808594,-0.135498047,0.0,-27.11486816,19.65332031,0.44981685,-31.03736264,-83.51599512,0,,
116.6,0.849121094,-0.460449219,-0.169433594,0.0,-52.91748047,50.32348633,0.44981685,-31.03736264,-83.51599512,0,,
116.6,1.124267578,-0.565429688,0.044677734,0.0,-55.60302734,53.86352539,0.44981685,-31.03736264,-83.51599512,0,,
116.7,1.202636719,-0.67578125,0.248046875,0.0,-43.82324219,46.93603516,0.44981685,-31.03736264,-83.51599512,0,,
116.7,1.223388672,-0.801025391,0.498535156,0.0,-19.43969727,30.12084961,0.44981685,-31.03736264,-83.51599512,0,,
116.7,1.347412109,-0.969238281,0.874755859,0.0,-8.499145508,12.66479492,0.44981685,-31.03736264,-83.51599512,0,,
116.7,1.45703125,-0.967773438,0.910400391,0.0,1.358032227,-10.02502441,0.44981685,-31.03736264,-83.51599512,0,,
116.7,1.498779297,-0.838378906,0.758544922,0.0,15.65551758,-23.10180664,0.44981685,-31.03736264,-83.51599512,0,,
116.7,1.397705078,-0.653808594,0.588867188,0.0,29.7088623,-34.42382813,2.998778999,-29.98778999,-90.26324786,0,,
116.7,1.107421875,-0.312011719,0.437744141,0.0,36.30065918,-47.47009277,2.998778999,-29.98778999,-90.26324786,0,,
116.7,0.823730469,0.148681641,0.383300781,0.0,30.57861328,-54.87060547,2.998778999,-29.98778999,-90.26324786,0,,
116.8,0.744140625,0.334716797,0.310302734,0.0,35.82763672,-54.77905273,2.998778999,-29.98778999,-90.26324786,0,,
116.8,0.649414063,0.499023438,0.241210938,0.0,39.9017334,-53.37524414,2.998778999,-29.98778999,-90.26324786,0,,
116.8,0.485351563,0.728027344,0.053955078,0.0,27.26745605,-46.89025879,2.998778999,-29.98778999,-90.26324786,0,,
116.8,0.421386719,0.795410156,0.096923828,0.0,10.8795166,-38.52844238,2.998778999,-29.98778999,-90.26324786,0,,
116.8,0.501953125,0.665771484,0.336425781,0.0,-1.617431641,-17.73071289,2.998778999,-29.98778999,-90.26324786,0,,
116.8,0.616210938,0.488769531,0.381103516,0.0,-8.010864258,-9.033203125,2.998778999,-29.98778999,-90.26324786,0,,
116.8,0.811035156,0.308105469,0.336669922,0.0,-19.01245117,2.655029297,1.649328449,-31.63711844,-85.61514042,0,,
116.9,0.962890625,-0.007324219,0.185791016,0.0,-22.55249023,7.736206055,1.649328449,-31.63711844,-85.61514042,0,,
116.9,0.956542969,-0.185058594,0.201171875,0.0,-29.34265137,14.09912109,1.649328449,-31.63711844,-85.61514042,0,,
116.9,0.928955078,-0.535400391,0.516113281,0.0,-27.69470215,9.841918945,1.649328449,-31.63711844,-85.61514042,0,,
116.9,1.001708984,-0.283203125,0.568847656,0.0,-30.51757813,-4.089355469,1.649328449,-31.63711844,-85.61514042,0,,
116.9,1.087646484,0.085205078,0.603271484,0.0,-19.1192627,-21.37756348,1.649328449,-31.63711844,-85.61514042,0,,
117.0,1.031005859,0.324707031,0.521484375,0.0,-3.707885742,-34.1796875,0.5997558,-31.18730159,-86.66471306,0,,
117.0,0.937988281,0.41015625,0.431884766,0.0,6.134033203,-44.6472168,0.5997558,-31.18730159,-86.66471306,0,,
117.0,0.860107422,0.494628906,0.358886719,0.0,9.643554688,-54.90112305,0.5997558,-31.18730159,-86.66471306,0,,
117.0,0.843017578,0.506591797,0.337158203,0.0,11.59667969,-54.64172363,0.5997558,-31.18730159,-86.66471306,0,,
117.0,0.882568359,0.412109375,0.319335938,0.0,8.148193359,-33.29467773,0.5997558,-31.18730159,-86.66471306,0,,
117.1,0.935302734,-0.004394531,0.429931641,0.0,-12.54272461,-10.94055176,0.5997558,-31.18730159,-86.66471306,0,,
117.1,0.694824219,-0.118408203,0.325683594,0.0,-21.69799805,-12.31384277,0.5997558,-31.18730159,-86.66471306,0,,
117.1,0.690429688,-0.154541016,0.359619141,0.0,-24.07836914,6.683349609,-1.949206349,-31.03736264,-85.91501832,0,,
117.1,0.725341797,-0.176513672,0.437255859,0.0,-23.51379395,14.03808594,-1.949206349,-31.03736264,-85.91501832,0,,
117.1,0.780761719,-0.172851563,0.447021484,0.0,-24.99389648,19.14978027,-1.949206349,-31.03736264,-85.91501832,0,,
117.1,0.96875,-0.067138672,0.421630859,0.0,-14.96887207,20.75195313,-1.949206349,-31.03736264,-85.91501832,0,,
117.1,1.024414063,-0.035400391,0.448730469,0.0,-5.279541016,17.25769043,-1.949206349,-31.03736264,-85.91501832,0,,
117.2,1.064941406,-0.034179688,0.451171875,0.0,2.639770508,16.09802246,-1.949206349,-31.03736264,-85.91501832,0,,
117.2,1.138183594,-0.057617188,0.447509766,0.0,4.135131836,16.08276367,-1.949206349,-31.03736264,-85.91501832,0,,
117.2,1.186035156,-0.057373047,0.484863281,0.0,10.94055176,13.74816895,-1.949206349,-31.03736264,-85.91501832,0,,
117.2,1.217041016,0.003662109,0.582763672,0.0,24.70397949,-0.473022461,-1.949206349,-31.03736264,-85.91501832,0,,
117.2,1.162597656,0.092529297,0.526123047,0.0,29.52575684,-10.98632813,-0.8996337,-31.78705739,-86.36483516,0,,
117.2,1.095458984,0.168212891,0.445068359,0.0,33.56933594,-21.71325684,-0.8996337,-31.78705739,-86.36483516,0,,
117.2,0.959716797,0.315185547,0.329101563,0.0,38.45214844,-34.57641602,-0.8996337,-31.78705739,-86.36483516,0,,
117.3,0.861328125,0.421386719,0.260253906,0.0,37.35351563,-38.60473633,-0.8996337,-31.78705739,-86.36483516,0,,
